E_L93	N_L93	nb_m2	g_m2	Nb_0.25m2	g_0.25m2	Points	Annee
376868.873944465	6404830.96484238	6	26.0539651112808	3	13.0269825556404	C_45	2018
376175.888435898	6404276.49351257	2	13.7920362808327	1	6.89601814041634	C_46	2018
377282.581741312	6405772.37048295	4	19.287068163586	2	9.643534081793	C_47	2018
375463.709606927	6405179.19476645	0	0	0	0,0	C_48	2018
378257.003607577	6403882.09802683	2	0.647279693218845	1	0.323639846609423	C_49	2018
378128.282401566	6403645.14998033	6	25.6932736021767	3	12.8466368010883	C_5	2018
376343.354834023	6404528.06644303	34	242.423165935615	17	121.211582967808	C_6	2018
377047.841415972	6406532.56758383	4	4.49018512371269	2	2.24509256185634	C_7	2018
375989.128434454	6405596.19047905	4	18.7941842819649	2	9.39709214098243	C_8	2018
378267.783712914	6404153.59871701	0	0	0	0,0	C_9	2018
377133.766993921	6403300.31318631	0	0	0	0,0	D_1	2018
377838.318249456	6403237.67490473	10	39.1879269828101	5	19.5939634914051	D_10	2018
375338.596857179	6403892.7778098	0	0	0	0,0	D_11	2018
375476.21260944	6403334.66676239	40	249.964067264967	20	124.982033632483	D_12	2018
376627.45395989	6402982.96026935	0	0	0	0,0	D_13	2018
378080.422712214	6403220.41803421	4	29.2290581018127	2	14.6145290509063	D_14	2018
375225.686739523	6403473.39174337	0	0	0	0,0	D_15	2018
375616.863927118	6402681.09127228	6	52.0260146742421	3	26.0130073371211	D_16	2018
377607.012511686	6402485.99023486	56	167.257238618988	28	83.6286193094941	D_17	2018
376148.793186372	6402731.43141197	0	0	0	0,0	D_18	2018
377553.332282917	6403153.82703122	0	0	0	0,0	D_19	2018
377735.611067656	6402645.29037245	60	177.962270107631	30	88.9811350538154	D_2	2018
376811.992521831	6402578.54456186	0	0	0	0,0	D_20	2018
379220.149117374	6403080.51934339	144	510.103953420693	72	255.051976710347	D_21	2018
376007.157356685	6403334.73446978	2	26.1416347227299	1	13.0708173613649	D_22	2018
377206.674554716	6403542.69167742	6	28.1022764734445	3	14.0511382367222	D_23	2018
377952.559701334	6402778.01062376	2	8.91537105816279	1	4.45768552908139	D_24	2018
375358.961654593	6403395.38320546	40	242.447850134472	20	121.223925067236	D_25	2018
375510.495239908	6403203.65602307	6	40.4870090750191	3	20.2435045375096	D_26	2018
376748.298712562	6403108.01423692	0	0	0	0,0	D_27	2018
377620.226784907	6403402.07833639	2	12.4376170491771	1	6.21880852458853	D_28	2018
375113.914732939	6403668.82094041	24	136.929093719697	12	68.4645468598487	D_29	2018
378402.552537999	6403183.28473177	2	3.4261424402037	1	1.71307122010185	D_3	2018
375112.841438609	6404335.47999778	0	0	0	0,0	D_30	2018
377133.533596745	6403073.56804177	0	0	0	0,0	D_31	2018
377336.57854712	6402551.94048583	28	81.9019903904435	14	40.9509951952218	D_32	2018
378621.781188276	6403295.30116466	2	15.2421941695635	1	7.62109708478175	D_33	2018
376314.004993268	6402925.25197793	0	0	0	0,0	D_34	2018
376978.994662372	6403003.2077382	6	43.6879474744265	3	21.8439737372133	D_35	2018
376572.196822605	6402402.92988266	0	0	0	0,0	D_36	2018
379353.291353406	6403067.22941343	10	49.8654960935831	5	24.9327480467916	D_37	2018
375409.528258632	6402923.52632745	2	24.0465075827706	1	12.0232537913853	D_38	2018
376714.368832525	6402854.32001659	0	0	0	0,0	D_39	2018
375700.499806041	6403096.4285404	4	32.0336352221991	2	16.0168176110996	D_4	2018
377960.955623007	6402887.43584066	42	197.449484499083	21	98.7247422495413	D_40	2018
375355.759894802	6403660.94051048	98	408.097483855068	49	204.048741927534	D_41	2018
377382.630043576	6402862.91381032	0	0	0	0,0	D_47	2018
377381.378729739	6403213.23600777	2	0.351051712994005	1	0.175525856497003	D_5	2018
376907.714328589	6402469.57650582	0	0	0	0,0	D_6	2018
378947.791705717	6403004.76060554	8	38.8611629675594	4	19.4305814837797	D_7	2018
376170.067414027	6403054.74511004	0	0	0	0,0	D_8	2018
377303.456400208	6403418.90223612	0	0	0	0,0	D_9	2018
374389.712678531	6409545.88421864	20	118.429589256056	5	29.6073973140141	E_1	2018
374873.878645729	6407856.91473308	42	319.59954802113	10.5	79.8998870052825	E_10	2018
374411.483608317	6408232.3314081	12	106.391565982634	3	26.5978914956586	E_11	2018
374399.730306877	6408971.07483583	68	378.787636041709	17	94.6969090104273	E_12	2018
375048.448019567	6408080.92423315	20	132.432185150009	5	33.1080462875022	E_13	2018
374617.909342177	6407817.85011936	2	15.2421941695635	0.5	3.81054854239087	E_14	2018
374128.245232799	6408735.05895184	2	2.44075645507114	0.5	0.610189113767785	E_15	2018
374676.883606279	6409280.20457965	292	1676.40341449212	73	419.100853623029	E_16	2018
375056.517980632	6409606.12656053	106	605.640047300388	26.5	151.410011825097	E_17	2018
374531.940768796	6408493.12535396	42	250.418509057068	10.5	62.6046272642671	E_18	2018
374931.850369412	6408303.90458301	8	56.9188142882337	2	14.2297035720584	E_19	2018
375291.215846104	6408069.52523406	4	33.6853267385343	1	8.42133168463359	E_2	2018
374685.214157818	6408299.39839485	52	414.090467350926	13	103.522616837731	E_20	2018
373963.398721717	6409449.07624757	8	46.240503483527	2	11.5601258708817	E_3	2018
374375.005548615	6409342.50617711	40	235.187735632916	10	58.7969339082291	E_4	2018
374440.53334436	6409558.63977586	92	675.971822133652	23	168.992955533413	E_5	2018
374893.871269531	6407492.18726868	0	0	0	0,0	E_6	2018
374601.946554233	6408590.13112944	8	53.0237151185375	2	13.2559287796344	E_7	2018
374322.770364593	6408825.99088518	14	73.3866106842008	3.5	18.3466526710502	E_8	2018
374803.923189252	6409124.65548988	200	1148.25762698447	50	287.064406746117	E_9	2018
369902.289269788	6407936.77776003	0	0	0	0,0	F_1	2018
370259.853935219	6407954.6252323	0	0	0	0,0	F_2	2018
370349.799524409	6408211.67458806	14	90.4060628800621	3.5	22.6015157200155	F_3	2018
369855.316780675	6408901.90368916	52	202.967333243142	13	50.7418333107854	F_4	2018
370135.778014037	6408804.25341853	66	285.529634788021	16.5	71.3824086970052	F_5	2018
370076.758482141	6408424.85406261	0	0	0	0,0	F_6	2018
369971.712846355	6407940.74001782	0	0	0	0,0	F_7	2018
372028.031842313	6411659.01866758	32	239.108625814997	8	59.7771564537492	G_1	2018
371685.872050375	6411065.07492848	10	46.1324705129384	2.5	11.5331176282346	G_2	2018
371418.710923575	6411704.48593358	54	356.450346361999	13.5	89.1125865904999	G_3	2018
371532.818052863	6411444.77798038	8	51.8234078985223	2	12.9558519746306	G_4	2018
371600.470047276	6411390.53825119	130	508.317148646894	32.5	127.079287161723	G_5	2018
371742.126330596	6411824.88665855	0	0	0	0,0	G_6	2018
372030.622589975	6410954.62740103	4	32.069918363937	1	8.01747959098426	G_7	2018
371873.640389405	6411122.88285299	10	69.9176008044362	2.5	17.4794002011091	G_8	2018
371086.127845153	6411477.79795038	18	142.513389805107	4.5	35.6283474512767	G_9	2018
373437.513906035	6411188.82842044	42	260.436769067784	10.5	65.1091922669459	H_1	2018
372835.231099365	6410689.90272095	22	183.299682835759	5.5	45.8249207089396	H_10	2018
372427.847243574	6409909.80377494	28	180.685984561287	7	45.1714961403218	H_11	2018
372989.969713182	6410362.14990198	18	133.741179453447	4.5	33.4352948633618	H_12	2018
373000.688247394	6410788.70878721	14	95.4630821574543	3.5	23.8657705393636	H_2	2018
372758.878680764	6411083.88741246	38	240.895670358595	9.5	60.2239175896487	H_3	2018
373185.96896081	6410449.16307221	0	0	0	0,0	H_4	2018
373210.708017966	6411249.31168104	16	102.039151733791	4	25.5097879334477	H_5	2018
372635.686546384	6410583.69946977	76	502.96232308299	19	125.740580770748	H_6	2018
372400.725163958	6410626.39243115	210	1302.56615044279	52.5	325.641537610699	H_7	2018
372551.089207181	6409473.78509528	6	48.6463828062271	1.5	12.1615957015568	H_8	2018
373238.911339807	6411054.51531494	0	0	0	0,0	H_9	2018
370181.805957866	6411318.06083624	0	0	0	0,0	I_1	2018
369732.468382658	6411076.36027876	0	0	0	0,0	I_2	2018
369156.217901661	6410747.99003929	0	0	0	0,0	I_3	2018
370340.292279655	6411313.55009857	2	13.7920362808327	1	6.89601814041634	I_4	2018
370038.788233427	6410708.81013342	22	145.477707310637	11	72.7388536553183	I_5	2018
370648.787027658	6411122.79734402	2	10.0026207358922	1	5.00131036794608	I_6	2018
370021.824257445	6411362.65435793	0	0	0	0,0	I_7	2018
370200.09053707	6410999.28280783	50	406.85435934594	25	203.42717967297	I_8	2018
369368.238748136	6410615.2605771	8	46.3835891114848	4	23.1917945557424	I_9	2018
369893.695258316	6409208.78559525	2	12.4376170491771	1	6.21880852458853	J_1	2018
370219.415890196	6409260.59170395	18	51.1884016990336	9	25.5942008495168	J_2	2018
370363.242574172	6408814.41564335	74	403.610059705517	37	201.805029852759	J_3	2018
370369.465365928	6408774.22760944	30	189.549160612984	15	94.7745803064919	J_4	2018
369942.234409611	6409274.99797224	66	252.979632753202	33	126.489816376601	J_5	2018
370241.922632251	6409460.97877535	0	0	0	0,0	J_6	2018
370513.601152632	6409022.55147937	0	0	0	0,0	J_7	2018
369882.69840132	6409640.5082471	0	0	0	0,0	J_8	2018
370368.380634892	6412331.53439639	2	22.0672976280449	1	11.0336488140224	K2_1	2018
368886.147738133	6412714.9941909	0	0	0	0,0	K2_10	2018
370045.47978106	6413601.23190191	0	0	0	0,0	K2_11	2018
369514.037426752	6413173.65696852	50	401.944978938599	25	200.9724894693	K2_12	2018
369390.194502855	6411924.89529513	0	0	0	0,0	K2_13	2018
368826.515461702	6412410.5456624	0	0	0	0,0	K2_14	2018
370034.894566085	6413200.870546	0	0	0	0,0	K2_15	2018
369444.577698395	6413363.83316019	40	491.800429008471	20	245.900214504236	K2_16	2018
370158.830027316	6412120.65934008	0	0	0	0,0	K2_17	2018
369144.116886415	6412737.45558484	2	24.0465075827706	1	12.0232537913853	K2_18	2018
369850.563895021	6413647.82425269	0	0	0	0,0	K2_19	2018
368908.491747631	6411881.82329352	0	0	0	0,0	K2_2	2018
369426.411425337	6412878.47200761	0	0	0	0,0	K2_20	2018
369386.469113101	6412064.62758128	2	28.3560590036163	1	14.1780295018082	K2_21	2018
368994.900695095	6412248.4956752	2	13.7920362808327	1	6.89601814041634	K2_22	2018
369882.736103511	6413026.31710241	0	0	0	0,0	K2_23	2018
368930.761639282	6413010.51657337	0	0	0	0,0	K2_24	2018
369712.431893301	6412358.8874091	0	0	0	0,0	K2_3	2018
370060.900101703	6413078.59679933	0	0	0	0,0	K2_4	2018
369835.489269866	6412571.0391164	2	22.0672976280449	1	11.0336488140224	K2_5	2018
368877.379469904	6412156.22872023	4	39.9336710035625	2	19.9668355017813	K2_6	2018
369560.737258681	6412758.68983679	0	0	0	0,0	K2_7	2018
369554.22107413	6412900.53774099	2	20.2006295013641	1	10.100314750682	K2_8	2018
370055.196641998	6412365.17694684	0	0	0	0,0	K2_9	2018
372706.367308125	6407398.07038167	6	45.8016361961045	3	22.9008180980523	LHn_1	2018
372282.424463141	6407610.73339151	0	0	0	0,0	LHn_2	2018
372436.67627173	6407861.28041079	2	1.35029937320823	1	0.675149686604113	LHn_3	2018
372258.608415596	6408062.75843339	0	0	0	0,0	LHn_4	2018
372576.991775066	6407395.08064842	2	1.66643329499927	1	0.833216647499635	LHn_5	2018
372170.858230703	6407852.91686115	0	0	0	0,0	LHn_6	2018
372039.660323342	6407453.96569465	0	0	0	0,0	LHn_7	2018
372600.962444392	6407041.91592083	0	0	0	0,0	LHs_1	2018
372996.158012191	6407204.17721634	2	0.843935594615146	1	0.421967797307573	LHs_2	2018
372930.02131309	6407118.65809039	26	180.124703538766	13	90.0623517693829	LHs_3	2018
374232.104068497	6408135.41675665	10	62.5172540401448	5	31.2586270200724	M2_1	2018
373311.094730929	6408590.73286708	2	12.4376170491771	1	6.21880852458853	M2_10	2018
373326.675528537	6408923.5689254	0	0	0	0,0	M2_11	2018
373207.471607011	6407855.98451041	0	0	0	0,0	M2_12	2018
373361.353783601	6408075.32274342	6	47.7847020630294	3	23.8923510315147	M2_13	2018
373666.179048879	6408587.45794257	0	0	0	0,0	M2_14	2018
373662.415105475	6408056.68782206	2	10.0026207358922	1	5.00131036794608	M2_2	2018
374116.858879755	6408341.5122257	6	38.8554028257731	3	19.4277014128866	M2_3	2018
373312.919917118	6408974.47371026	2	10.0026207358922	1	5.00131036794608	M2_4	2018
374160.832218768	6408206.50167824	0	0	0	0,0	M2_5	2018
373899.842131103	6408925.18429076	0	0	0	0,0	M2_6	2018
373776.040013764	6408415.21674924	0	0	0	0,0	M2_7	2018
373013.219993997	6407987.30631837	12	65.0857559778528	6	32.5428779889264	M2_8	2018
373797.939509271	6408107.55560233	0	0	0	0,0	M2_9	2018
377554.169977643	6407960.8868955	10	25.5857271792691	5	12.7928635896345	N_1	2018
377809.838878166	6406817.93214222	108	314.031911648212	54	157.015955824106	N_10	2018
378400.280524548	6407049.19431766	12	23.8385207589016	6	11.9192603794508	N_11	2018
378280.406340439	6406684.12356382	14	47.1392346825423	7	23.5696173412712	N_12	2018
377620.755826877	6407367.58027778	10	31.3272360911633	5	15.6636180455816	N_2	2018
378082.618612459	6406864.99127252	38	125.359990250289	19	62.6799951251444	N_3	2018
378646.494444088	6406801.9475488	14	42.0172975067414	7	21.0086487533707	N_4	2018
377597.932478653	6408019.30281247	10	48.4911321392508	5	24.2455660696254	N_5	2018
378054.986937429	6407565.11903276	4	9.89016983226272	2	4.94508491613136	N_6	2018
378419.536404147	6406815.51031136	8	18.2819123492644	4	9.14095617463221	N_7	2018
378986.873390168	6406464.44421953	0	0	0	0,0	N_8	2018
377724.658973013	6407643.51094507	38	140.092764406525	19	70.0463822032623	N_9	2018
367374.410149333	6409451.58123398	0	0	0	0,0	RIO_10	2018
368564.935389977	6409458.98395596	0	0	0	0,0	RIO_11	2018
370674.513023056	6408632.36040187	2	15.2421941695635	0.5	3.81054854239087	RIO_12	2018
369600.360050166	6409795.0121481	0	0	0	0,0	RIO_13	2018
368203.103318558	6409949.95185853	4	40.7936760527934	1	10.1984190131983	RIO_14	2018
368549.638883557	6410093.34089621	0	0	0	0,0	RIO_15	2018
370793.660014846	6409062.42531548	0	0	0	0,0	RIO_16	2018
368131.789586898	6409288.23697029	0	0	0	0,0	RIO_17	2018
369339.854914529	6409821.81893097	4	28.445753304863	1	7.11143832621576	RIO_18	2018
367919.993488192	6409749.03734586	0	0	0	0,0	RIO_19	2018
369241.036199811	6409483.15211672	62	205.092969568646	15.5	51.2732423921615	RIO_2	2018
369995.144259877	6409210.25486257	8	38.6632871677738	2	9.66582179194344	RIO_20	2018
367505.308793884	6409313.41552932	2	22.0672976280449	0.5	5.51682440701122	RIO_21	2018
368939.067700866	6409833.71553177	8	102.926270276783	2	25.7315675691958	RIO_23	2018
371220.421031	6408785.22974907	0	0	0	0,0	RIO_24	2018
370136.882072241	6409582.06752867	0	0	0	0,0	RIO_25	2018
367043.28562777	6409442.47631353	2	38.4744811381834	0.5	9.61862028454584	RIO_26	2018
368842.385893325	6409584.84705348	4	17.2710328320616	1	4.31775820801539	RIO_27	2018
370553.416838128	6409172.34296752	6	7.9294913832095	1.5	1.98237284580237	RIO_28	2018
369617.599205912	6409394.36060428	6	28.9206125299471	1.5	7.23015313248678	RIO_29	2018
368059.55591199	6409920.63553556	0	0	0	0,0	RIO_3	2018
368270.330601124	6409836.86917562	0	0	0	0,0	RIO_30	2018
369757.970823513	6409134.7422633	0	0	0	0,0	RIO_31	2018
370539.092058677	6408855.81205531	86	580.045703656648	21.5	145.011425914162	RIO_32	2018
369605.748841291	6409325.19517349	8	28.433322347995	2	7.10833058699874	RIO_36	2018
367371.785344942	6409595.44032061	0	0	0	0,0	RIO_38	2018
370002.542872972	6409312.01626075	24	174.585503498924	6	43.646375874731	RIO_4	2018
366981.928314155	6409312.69289618	0	0	0	0,0	RIO_5	2018
367552.62480334	6409628.70164932	0	0	0	0,0	RIO_6	2018
368689.909597207	6409867.23557745	6	60.0245119984115	1.5	15.0061279996029	RIO_7	2018
371131.659754859	6408555.57458776	0	0	0	0,0	RIO_8	2018
370320.748568841	6409397.87241518	4	17.8307421163256	1	4.45768552908139	RIO_9	2018
375528.103252784	6409276.66193597	174	748.487091644913	43.5	187.121772911228	S1_1	2018
376088.453670483	6408572.07371492	120	585.231934819622	30	146.307983704906	S1_10	2018
376244.663117011	6408462.39868291	6	38.658503848999	1.5	9.66462596224975	S1_11	2018
375477.005565168	6408923.82683656	80	344.619055529434	20	86.1547638823584	S1_12	2018
376264.252575336	6409262.28153591	14	72.3072318402401	3.5	18.07680796006	S1_13	2018
376000.159244828	6408763.00187583	66	228.789595886531	16.5	57.1973989716328	S1_14	2018
375106.503355228	6408922.14241483	64	294.197456019968	16	73.549364004992	S1_15	2018
374911.428214409	6408635.05998571	8	56.813130663478	2	14.2032826658695	S1_16	2018
375237.98217671	6409521.87019569	48	308.861566074473	12	77.2153915186182	S1_17	2018
376135.538596523	6409369.76444409	176	711.624063811149	44	177.906015952787	S1_18	2018
376496.607668378	6408775.48493387	96	383.643375811332	24	95.9108439528329	S1_19	2018
375926.895579008	6409218.51188328	214	987.181594585088	53.5	246.795398646272	S1_2	2018
375524.921590485	6408549.55613551	16	116.324921685511	4	29.0812304213777	S1_20	2018
375387.683083312	6409890.12751226	280	1526.44204838007	70	381.610512095018	S1_21	2018
376155.82445987	6408986.24946906	50	245.175832373418	12.5	61.2939580933544	S1_3	2018
375508.328480742	6408363.37962246	14	93.8836668278953	3.5	23.4709167069738	S1_4	2018
375490.826195126	6409619.45220532	172	821.606806300126	43	205.401701575032	S1_5	2018
375703.602382785	6409500.32825959	4	17.3102990604339	1	4.32757476510847	S1_6	2018
376344.101903977	6408928.86311338	86	293.336671999773	21.5	73.3341679999432	S1_7	2018
375600.970273256	6408800.33401296	30	155.186201959591	7.5	38.7965504898977	S1_8	2018
375679.946777137	6409782.64544199	24	126.579514065777	6	31.6448785164443	S1_9	2018
378092.227888742	6405940.17693602	216	911.967579208574	54	227.991894802143	S4_1	2018
379892.288970635	6405112.1813184	0	0	0	0,0	S4_10	2018
379190.652861648	6404732.7352955	12	26.5817349604634	3	6.64543374011586	S4_11	2018
378990.845535523	6405956.9481068	40	132.781160627658	10	33.1952901569146	S4_12	2018
378183.447292443	6404980.32231778	164	499.424180604183	41	124.856045151046	S4_13	2018
379430.575234271	6403952.50795608	6	43.0210943826454	1.5	10.7552735956613	S4_14	2018
379285.418012233	6405005.44158921	48	133.968459315308	12	33.4921148288271	S4_15	2018
379364.36791767	6405519.3075008	2	10.0026207358922	0.5	2.50065518397304	S4_16	2018
378240.777101678	6405774.44153702	32	102.25003042706	8	25.562507606765	S4_17	2018
378781.532658912	6404721.49628655	42	102.753217842283	10.5	25.6883044605708	S4_18	2018
379199.873335479	6403797.3015921	0	0	0	0,0	S4_19	2018
378768.033768497	6404931.15497928	72	243.506592914708	18	60.876648228677	S4_2	2018
380035.254609161	6405853.38660461	6	44.6727858989806	1.5	11.1681964747451	S4_20	2018
378290.911825763	6405541.58419553	0	0	0	0,0	S4_21	2018
378557.181459724	6404214.22036848	8	39.427590747896	2	9.85689768697399	S4_22	2018
379978.159184184	6404290.13445075	10	35.9801210419777	2.5	8.99503026049443	S4_23	2018
380011.338936532	6405380.08254826	0	0	0	0,0	S4_24	2018
378617.571361591	6406322.07572684	0	0	0	0,0	S4_25	2018
379816.072551304	6404667.5505166	0	0	0	0,0	S4_26	2018
379250.551591471	6404813.79251641	4	9.75930665277793	1	2.43982666319448	S4_27	2018
379077.228713207	6405794.31121555	4	12.5592237490886	1	3.13980593727214	S4_28	2018
378320.705223458	6405105.04810414	42	191.388486770659	10.5	47.8471216926647	S4_29	2018
